time,open,high,low,close,Volume,Volume MA
2020-01-01T22:00:00Z,108.629,108.761,108.629,108.686,161,NaN
2020-01-01T23:00:00Z,108.686,108.726,108.606,108.725,1124,NaN
2020-01-02T00:00:00Z,108.725,108.736,108.682,108.702,952,NaN
2020-01-02T01:00:00Z,108.702,108.732,108.638,108.672,1377,NaN
2020-01-02T02:00:00Z,108.672,108.689,108.656,108.679,955,NaN
2020-01-02T03:00:00Z,108.679,108.712,108.674,108.706,575,NaN
2020-01-02T04:00:00Z,108.706,108.744,108.699,108.744,714,NaN
2020-01-02T05:00:00Z,108.744,108.756,108.734,108.742,853,NaN
2020-01-02T06:00:00Z,108.742,108.75,108.712,108.712,478,NaN
2020-01-02T07:00:00Z,108.712,108.8,108.694,108.786,2024,NaN
2020-01-02T08:00:00Z,108.786,108.82,108.765,108.78,2813,NaN
2020-01-02T09:00:00Z,108.78,108.844,108.775,108.838,1996,NaN
2020-01-02T10:00:00Z,108.838,108.866,108.794,108.807,1603,NaN
2020-01-02T11:00:00Z,108.807,108.813,108.771,108.772,1521,NaN
2020-01-02T12:00:00Z,108.772,108.808,108.758,108.788,1137,NaN
2020-01-02T13:00:00Z,108.788,108.79,108.657,108.694,1977,NaN
2020-01-02T14:00:00Z,108.694,108.748,108.636,108.674,2896,NaN
2020-01-02T15:00:00Z,108.674,108.682,108.212,108.272,5972,NaN
2020-01-02T16:00:00Z,108.272,108.444,108.26,108.434,2994,NaN
2020-01-02T17:00:00Z,108.434,108.554,108.43,108.529,2397,1725.95
2020-01-02T18:00:00Z,108.529,108.56,108.498,108.522,1979,1816.85
2020-01-02T19:00:00Z,108.522,108.572,108.512,108.55,1656,1843.45
2020-01-02T20:00:00Z,108.55,108.562,108.493,108.558,1482,1869.95
2020-01-02T21:00:00Z,108.558,108.568,108.528,108.561,537,1827.95
2020-01-02T22:00:00Z,108.561,108.568,108.516,108.548,120,1786.2
2020-01-02T23:00:00Z,108.548,108.631,108.544,108.546,917,1803.3
2020-01-03T00:00:00Z,108.546,108.564,108.392,108.406,1886,1861.9
2020-01-03T01:00:00Z,108.406,108.442,108.166,108.204,3487,1993.6
2020-01-03T02:00:00Z,108.204,108.244,108,108.06,7435,2341.45
2020-01-03T03:00:00Z,108.06,108.186,108.004,108.184,3962,2438.35
2020-01-03T04:00:00Z,108.184,108.232,108.126,108.132,2991,2447.25
2020-01-03T05:00:00Z,108.132,108.165,108.08,108.124,2872,2491.05
2020-01-03T06:00:00Z,108.124,108.153,108.081,108.142,1650,2493.4
2020-01-03T07:00:00Z,108.142,108.143,107.914,107.948,5516,2693.15
2020-01-03T08:00:00Z,107.948,108.072,107.932,107.992,5443,2908.45
2020-01-03T09:00:00Z,107.992,108.07,107.921,108.068,4634,3041.3
2020-01-03T10:00:00Z,108.068,108.13,108.016,108.052,4862,3139.6
2020-01-03T11:00:00Z,108.052,108.117,107.998,108.029,3753,3028.65
2020-01-03T12:00:00Z,108.029,108.156,108.023,108.085,3190,3038.45
2020-01-03T13:00:00Z,108.085,108.164,108.085,108.158,3273,3082.25
2020-01-03T14:00:00Z,108.158,108.269,108.145,108.23,4670,3216.8
2020-01-03T15:00:00Z,108.23,108.23,107.998,108.039,7458,3506.9
2020-01-03T16:00:00Z,108.039,108.04,107.916,107.948,3733,3619.45
2020-01-03T17:00:00Z,107.948,107.989,107.934,107.968,2097,3697.45
2020-01-03T18:00:00Z,107.968,108.076,107.842,108.05,4721,3927.5
2020-01-03T19:00:00Z,108.05,108.092,108.012,108.013,3061,4034.7
2020-01-03T20:00:00Z,108.013,108.12,108.013,108.094,2092,4045
2020-01-03T21:00:00Z,108.094,108.126,108.089,108.11,692,3905.25
2020-01-05T22:00:00Z,108.11,108.11,107.804,107.804,342,3550.6
2020-01-05T23:00:00Z,107.804,107.98,107.772,107.97,5942,3649.6
2020-01-06T00:00:00Z,107.97,108.122,107.948,108.068,6519,3826
2020-01-06T01:00:00Z,108.068,108.084,107.914,107.948,3836,3874.2
2020-01-06T02:00:00Z,107.948,108.058,107.93,108.032,2510,3917.2
2020-01-06T03:00:00Z,108.032,108.077,108.009,108.056,1609,3721.85
2020-01-06T04:00:00Z,108.056,108.106,108.034,108.062,1781,3538.75
2020-01-06T05:00:00Z,108.062,108.074,108.034,108.06,1198,3366.95
2020-01-06T06:00:00Z,108.06,108.072,107.97,108.052,2471,3247.4
2020-01-06T07:00:00Z,108.052,108.179,108.028,108.103,3439,3231.7
2020-01-06T08:00:00Z,108.103,108.136,107.951,107.978,4922,3318.3
2020-01-06T09:00:00Z,107.978,108.037,107.926,107.985,3414,3325.35
2020-01-06T10:00:00Z,107.985,108.037,107.981,108.002,2282,3205.95
2020-01-06T11:00:00Z,108.002,108.084,107.99,108.063,2289,2947.5
2020-01-06T12:00:00Z,108.063,108.164,108.044,108.159,1999,2860.8
2020-01-06T13:00:00Z,108.159,108.162,108.073,108.121,2244,2868.15
2020-01-06T14:00:00Z,108.121,108.154,108.064,108.142,3476,2805.9
2020-01-06T15:00:00Z,108.142,108.366,108.107,108.32,5197,2912.7
2020-01-06T16:00:00Z,108.32,108.416,108.291,108.37,3259,2971.05
2020-01-06T17:00:00Z,108.37,108.399,108.347,108.347,1432,3008.05
2020-01-06T18:00:00Z,108.347,108.394,108.342,108.368,1466,3064.25
2020-01-06T19:00:00Z,108.368,108.506,108.356,108.454,1742,2854.25
2020-01-06T20:00:00Z,108.454,108.462,108.42,108.441,1563,2606.45
2020-01-06T21:00:00Z,108.441,108.448,108.37,108.372,689,2449.1
2020-01-06T22:00:00Z,108.372,108.379,108.326,108.379,118,2329.5
2020-01-06T23:00:00Z,108.379,108.418,108.369,108.412,897,2293.9
2020-01-07T00:00:00Z,108.412,108.456,108.378,108.426,1713,2290.5
2020-01-07T01:00:00Z,108.426,108.463,108.376,108.435,1961,2328.65
2020-01-07T02:00:00Z,108.435,108.483,108.422,108.474,1946,2302.4
2020-01-07T03:00:00Z,108.474,108.498,108.445,108.472,1576,2209.25
2020-01-07T04:00:00Z,108.472,108.505,108.46,108.5,1299,2028.1
2020-01-07T05:00:00Z,108.5,108.506,108.434,108.436,1543,1934.55
2020-01-07T06:00:00Z,108.436,108.454,108.342,108.444,3573,1999.1
2020-01-07T07:00:00Z,108.444,108.448,108.262,108.318,4337,2101.5
2020-01-07T08:00:00Z,108.318,108.501,108.31,108.453,4895,2246.3
2020-01-07T09:00:00Z,108.453,108.484,108.412,108.468,2414,2254.8
2020-01-07T10:00:00Z,108.468,108.484,108.368,108.416,3160,2239
2020-01-07T11:00:00Z,108.416,108.427,108.378,108.397,1962,2077.25
2020-01-07T12:00:00Z,108.397,108.429,108.38,108.426,1669,1997.75
2020-01-07T13:00:00Z,108.426,108.477,108.417,108.439,2867,2069.5
2020-01-07T14:00:00Z,108.439,108.482,108.319,108.424,4270,2209.7
2020-01-07T15:00:00Z,108.424,108.63,108.418,108.607,6650,2455.1
2020-01-07T16:00:00Z,108.607,108.628,108.527,108.536,2772,2515.55
2020-01-07T17:00:00Z,108.536,108.555,108.512,108.547,1755,2568.85
2020-01-07T18:00:00Z,108.547,108.568,108.511,108.542,1169,2621.4
2020-01-07T19:00:00Z,108.542,108.595,108.522,108.53,1768,2664.95
2020-01-07T20:00:00Z,108.53,108.558,108.528,108.555,988,2628.7
2020-01-07T21:00:00Z,108.555,108.562,108.352,108.462,2075,2634.4
2020-01-07T22:00:00Z,108.462,108.522,108.424,108.458,692,2571.7
2020-01-07T23:00:00Z,108.458,108.475,107.83,107.998,10328,3009.3
2020-01-08T00:00:00Z,107.998,108.07,107.651,107.866,18935,3891.1
2020-01-08T01:00:00Z,107.866,108.138,107.81,108.032,14248,4526.35
2020-01-08T02:00:00Z,108.032,108.462,108.006,108.39,15032,5099.3
2020-01-08T03:00:00Z,108.39,108.41,108.162,108.362,8548,5309.85
2020-01-08T04:00:00Z,108.362,108.402,108.276,108.314,2932,5211.7
2020-01-08T05:00:00Z,108.314,108.382,108.289,108.306,4003,5291.15
2020-01-08T06:00:00Z,108.306,108.411,108.274,108.38,3623,5314.3
2020-01-08T07:00:00Z,108.38,108.468,108.378,108.422,5593,5495.85
2020-01-08T08:00:00Z,108.422,108.49,108.396,108.455,7537,5789.25
2020-01-08T09:00:00Z,108.455,108.482,108.422,108.448,2936,5792.7
2020-01-08T10:00:00Z,108.448,108.768,108.424,108.679,4366,5797.5
2020-01-08T11:00:00Z,108.679,108.772,108.614,108.722,4333,5681.65
2020-01-08T12:00:00Z,108.722,108.787,108.656,108.761,3581,5722.1
2020-01-08T13:00:00Z,108.761,108.817,108.67,108.67,4604,5864.55
2020-01-08T14:00:00Z,108.67,108.746,108.63,108.694,5160,6064.1
2020-01-08T15:00:00Z,108.694,108.745,108.616,108.625,4159,6183.65
2020-01-08T16:00:00Z,108.625,109.101,108.625,109.035,10714,6669.95
2020-01-08T17:00:00Z,109.035,109.136,109.014,109.096,4788,6805.6
2020-01-08T18:00:00Z,109.096,109.174,109.096,109.136,2656,6903.8
2020-01-08T19:00:00Z,109.136,109.246,109.136,109.232,1908,6482.8
2020-01-08T20:00:00Z,109.232,109.232,109,109.038,4932,5782.65
2020-01-08T21:00:00Z,109.038,109.174,109.02,109.132,1428,5141.65
2020-01-08T22:00:00Z,109.132,109.136,109.052,109.078,307,4405.4
2020-01-08T23:00:00Z,109.078,109.124,109.012,109.038,1222,4039.1
2020-01-09T00:00:00Z,109.038,109.244,109.032,109.186,3963,4090.65
2020-01-09T01:00:00Z,109.186,109.256,109.181,109.236,3041,4042.55
2020-01-09T02:00:00Z,109.236,109.238,109.18,109.198,1858,3954.3
2020-01-09T03:00:00Z,109.198,109.204,109.15,109.192,1637,3756.5
2020-01-09T04:00:00Z,109.192,109.224,109.185,109.216,1261,3442.7
2020-01-09T05:00:00Z,109.216,109.286,109.208,109.276,1425,3367.15
2020-01-09T06:00:00Z,109.276,109.325,109.26,109.283,2216,3259.65
2020-01-09T07:00:00Z,109.283,109.364,109.252,109.357,3309,3208.45
2020-01-09T08:00:00Z,109.357,109.374,109.276,109.338,4907,3274.75
2020-01-09T09:00:00Z,109.338,109.434,109.327,109.433,3238,3206.45
2020-01-09T10:00:00Z,109.433,109.456,109.4,109.441,2614,3079.15
2020-01-09T11:00:00Z,109.441,109.489,109.418,109.451,1756,2959
2020-01-09T12:00:00Z,109.451,109.458,109.318,109.355,3611,2603.85
2020-01-09T13:00:00Z,109.355,109.462,109.352,109.432,2644,2496.65
2020-01-09T14:00:00Z,109.432,109.518,109.427,109.488,3911,2559.4
2020-01-09T15:00:00Z,109.488,109.582,109.462,109.542,3167,2622.35
2020-01-09T16:00:00Z,109.542,109.56,109.469,109.476,2822,2516.85
2020-01-09T17:00:00Z,109.476,109.516,109.442,109.511,1983,2544.6
2020-01-09T18:00:00Z,109.511,109.511,109.392,109.454,3462,2702.35
2020-01-09T19:00:00Z,109.454,109.52,109.452,109.512,2049,2743.7
2020-01-09T20:00:00Z,109.512,109.539,109.495,109.5,1771,2634.1
2020-01-09T21:00:00Z,109.5,109.526,109.494,109.524,1042,2534.15
2020-01-09T22:00:00Z,109.524,109.557,109.457,109.48,314,2456.95
2020-01-09T23:00:00Z,109.48,109.528,109.474,109.498,1085,2429.35
2020-01-10T00:00:00Z,109.498,109.582,109.46,109.488,4312,2581.9
2020-01-10T01:00:00Z,109.488,109.548,109.478,109.542,2230,2622.15
2020-01-10T02:00:00Z,109.542,109.548,109.508,109.54,1221,2572.4
2020-01-10T03:00:00Z,109.54,109.544,109.52,109.53,808,2447.35
2020-01-10T04:00:00Z,109.53,109.551,109.529,109.55,874,2245.7
2020-01-10T05:00:00Z,109.55,109.607,109.541,109.564,1157,2141.65
2020-01-10T06:00:00Z,109.564,109.6,109.554,109.568,1045,2063.2
2020-01-10T07:00:00Z,109.568,109.594,109.564,109.574,1329,2041.85
2020-01-10T08:00:00Z,109.574,109.594,109.558,109.577,1488,1935.7
2020-01-10T09:00:00Z,109.577,109.65,109.567,109.641,1368,1871.9
2020-01-10T10:00:00Z,109.641,109.655,109.612,109.614,1498,1751.25
2020-01-10T11:00:00Z,109.614,109.644,109.595,109.622,1002,1643
2020-01-10T12:00:00Z,109.622,109.641,109.609,109.636,1184,1561.1
2020-01-10T13:00:00Z,109.636,109.688,109.503,109.652,4754,1699.65
2020-01-10T14:00:00Z,109.652,109.69,109.508,109.592,3664,1709.75
2020-01-10T15:00:00Z,109.592,109.639,109.546,109.56,2935,1754.05
2020-01-10T16:00:00Z,109.56,109.575,109.448,109.502,2657,1798.35
2020-01-10T17:00:00Z,109.502,109.504,109.432,109.48,2063,1849.4
2020-01-10T18:00:00Z,109.48,109.542,109.48,109.536,874,1877.4
2020-01-10T19:00:00Z,109.536,109.557,109.512,109.521,1206,1883.45
2020-01-10T20:00:00Z,109.521,109.534,109.484,109.505,1467,1741.2
2020-01-10T21:00:00Z,109.505,109.513,109.463,109.47,530,1656.2
2020-01-12T22:00:00Z,109.47,109.556,109.47,109.538,338,1612.05
2020-01-12T23:00:00Z,109.538,109.596,109.534,109.553,899,1616.6
2020-01-13T00:00:00Z,109.553,109.601,109.535,109.589,974,1621.6
2020-01-13T01:00:00Z,109.589,109.636,109.588,109.602,1231,1625.3
2020-01-13T02:00:00Z,109.602,109.636,109.586,109.628,778,1611.95
2020-01-13T03:00:00Z,109.628,109.628,109.598,109.614,493,1570.15
2020-01-13T04:00:00Z,109.614,109.632,109.612,109.63,335,1512.5
2020-01-13T05:00:00Z,109.63,109.649,109.623,109.637,543,1471.25
2020-01-13T06:00:00Z,109.637,109.648,109.621,109.625,573,1425
2020-01-13T07:00:00Z,109.625,109.644,109.619,109.63,1433,1446.55
2020-01-13T08:00:00Z,109.63,109.7,109.617,109.69,2098,1492.25
2020-01-13T09:00:00Z,109.69,109.882,109.682,109.85,3402,1424.65
2020-01-13T10:00:00Z,109.85,109.924,109.833,109.893,2095,1346.2
2020-01-13T11:00:00Z,109.893,109.904,109.835,109.848,1318,1265.35
2020-01-13T12:00:00Z,109.848,109.904,109.847,109.888,1196,1192.3
2020-01-13T13:00:00Z,109.888,109.914,109.826,109.85,1655,1171.9
2020-01-13T14:00:00Z,109.85,109.906,109.8,109.888,2961,1276.25
2020-01-13T15:00:00Z,109.888,109.94,109.867,109.923,2777,1354.8
2020-01-13T16:00:00Z,109.923,109.94,109.846,109.938,3015,1432.2
2020-01-13T17:00:00Z,109.938,109.946,109.908,109.918,1497,1480.55
2020-01-13T18:00:00Z,109.918,109.924,109.9,109.919,1000,1513.65
2020-01-13T19:00:00Z,109.919,109.946,109.906,109.923,909,1514.15
2020-01-13T20:00:00Z,109.923,109.93,109.89,109.926,867,1508.8
2020-01-13T21:00:00Z,109.926,109.947,109.92,109.944,694,1481.95
2020-01-13T22:00:00Z,109.944,109.944,109.916,109.936,87,1447.4
2020-01-13T23:00:00Z,109.936,110.03,109.915,110.011,1414,1493.45
2020-01-14T00:00:00Z,110.011,110.214,110,110.157,3916,1672.5
2020-01-14T01:00:00Z,110.157,110.175,109.998,110.066,3640,1827.35
2020-01-14T02:00:00Z,110.066,110.107,110.016,110.082,1837,1890.55
