time,open,high,low,close,Volume,Volume MA
2020-01-01T23:00:00Z,1521,1524,1520.5,1521,5291,NaN
2020-01-02T00:00:00Z,1520.9,1521.9,1520.6,1521.2,3547,NaN
2020-01-02T01:00:00Z,1521.1,1523.4,1519.7,1522,9320,NaN
2020-01-02T02:00:00Z,1521.9,1523.4,1520.9,1523.1,4851,NaN
2020-01-02T03:00:00Z,1523.1,1523.7,1522.3,1522.9,3116,NaN
2020-01-02T04:00:00Z,1522.9,1522.9,1521.9,1521.9,1343,NaN
2020-01-02T05:00:00Z,1521.9,1522.9,1521.5,1522.7,4123,NaN
2020-01-02T06:00:00Z,1522.8,1523.5,1521.8,1523.5,5082,NaN
2020-01-02T07:00:00Z,1523.5,1524,1521.6,1521.7,7964,NaN
2020-01-02T08:00:00Z,1521.7,1523.6,1520.9,1523.3,11884,NaN
2020-01-02T09:00:00Z,1523.2,1523.8,1522,1523.1,6143,NaN
2020-01-02T10:00:00Z,1523.1,1523.9,1522.2,1523.8,6772,NaN
2020-01-02T11:00:00Z,1523.8,1525,1523.7,1524.5,7194,NaN
2020-01-02T12:00:00Z,1524.5,1526.3,1524.1,1525.7,6881,NaN
2020-01-02T13:00:00Z,1525.7,1531.8,1525.3,1530.7,34187,NaN
2020-01-02T14:00:00Z,1530.8,1533.2,1528.2,1529,31635,NaN
2020-01-02T15:00:00Z,1529,1534,1528.5,1531.8,33530,NaN
2020-01-02T16:00:00Z,1531.8,1531.9,1527.7,1528,19244,NaN
2020-01-02T17:00:00Z,1528,1528.6,1525.3,1527.8,16084,NaN
2020-01-02T18:00:00Z,1527.8,1529.1,1527.4,1528.8,8362,11327.65
2020-01-02T19:00:00Z,1528.9,1529.5,1528.1,1529.3,5206,11323.4
2020-01-02T20:00:00Z,1529.3,1531.1,1529.1,1530.9,7548,11523.45
2020-01-02T21:00:00Z,1530.9,1531.7,1530.5,1531.6,2045,11159.7
2020-01-02T23:00:00Z,1531.7,1531.8,1530.4,1531.3,2096,11021.95
2020-01-03T00:00:00Z,1531.3,1533.2,1531.3,1533.1,4346,11083.45
2020-01-03T01:00:00Z,1533,1538.4,1532.5,1537.6,16175,11825.05
2020-01-03T02:00:00Z,1537.6,1543.7,1535,1541,29643,13101.05
2020-01-03T03:00:00Z,1541,1543.3,1540.4,1541.3,11273,13410.6
2020-01-03T04:00:00Z,1541.3,1542.3,1540,1541.4,5028,13263.8
2020-01-03T05:00:00Z,1541.4,1546.5,1540.9,1544.2,15250,13432.1
2020-01-03T06:00:00Z,1544.2,1545.3,1543.7,1543.9,6586,13454.25
2020-01-03T07:00:00Z,1543.9,1546.6,1542.8,1546.1,16984,13964.85
2020-01-03T08:00:00Z,1546.1,1548,1545.5,1546.9,18116,14510.95
2020-01-03T09:00:00Z,1546.9,1553,1546.7,1549.4,24830,15408.4
2020-01-03T10:00:00Z,1549.4,1552.1,1547.8,1551.1,16593,14528.7
2020-01-03T11:00:00Z,1551,1554,1550.4,1551.9,14570,13675.45
2020-01-03T12:00:00Z,1551.9,1552.6,1547.9,1548.9,17366,12867.25
2020-01-03T13:00:00Z,1548.9,1549.9,1543.3,1548.7,39465,13878.3
2020-01-03T14:00:00Z,1548.8,1550.6,1546.5,1548.6,34519,14800.05
2020-01-03T15:00:00Z,1548.6,1553.6,1548.6,1551.5,50605,16912.2
2020-01-03T16:00:00Z,1551.4,1553.1,1550.1,1550.8,18860,17594.9
2020-01-03T17:00:00Z,1550.9,1551.5,1549.5,1551.4,11746,17804.8
2020-01-03T18:00:00Z,1551.4,1556.6,1550.9,1552.2,23145,18859.8
2020-01-03T19:00:00Z,1552,1552.5,1548.7,1550.4,12587,19384.35
2020-01-03T20:00:00Z,1550.5,1551.7,1549.5,1551.7,7372,19535.65
2020-01-03T21:00:00Z,1551.6,1555.2,1551,1555.2,4047,18929.25
2020-01-05T23:00:00Z,1562.7,1590.9,1562.3,1571.6,42728,19583.5
2020-01-06T00:00:00Z,1571.5,1573.4,1569.5,1571.9,18278,19933.75
2020-01-06T01:00:00Z,1571.9,1582.5,1571.1,1580.2,38054,21585.05
2020-01-06T02:00:00Z,1580.2,1580.5,1577.6,1580,12203,21432.7
2020-01-06T03:00:00Z,1579.9,1581.9,1579.3,1580.5,8488,21527.8
2020-01-06T04:00:00Z,1580.5,1580.7,1577.2,1578.4,9334,21145.3
2020-01-06T05:00:00Z,1578.4,1579.7,1575.8,1577.2,10433,20761.15
2020-01-06T06:00:00Z,1577.2,1580,1575.9,1576.7,13937,20216.5
2020-01-06T07:00:00Z,1576.6,1577.5,1572.4,1576.4,20317,20402.7
2020-01-06T08:00:00Z,1576.4,1578.8,1573.5,1577.9,24140,20881.2
2020-01-06T09:00:00Z,1577.9,1580.5,1576.5,1579.5,18078,20916.8
2020-01-06T10:00:00Z,1579.5,1580,1577.3,1579.9,9579,19422.5
2020-01-06T11:00:00Z,1579.8,1581.5,1578.3,1580.9,13879,18390.5
2020-01-06T12:00:00Z,1580.9,1581.2,1578.2,1578.8,15292,16624.85
2020-01-06T13:00:00Z,1578.8,1579.8,1573.3,1576.3,39170,17640.35
2020-01-06T14:00:00Z,1576.4,1578.8,1574.6,1575,33408,18723.45
2020-01-06T15:00:00Z,1574.9,1576.3,1562.9,1566.2,82387,21685.55
2020-01-06T16:00:00Z,1566.3,1567.8,1562.7,1566.7,31774,22644.9
2020-01-06T17:00:00Z,1566.8,1567.4,1564.1,1566.5,15334,23043
2020-01-06T18:00:00Z,1566.6,1570.6,1565.9,1568.6,16977,23689.5
2020-01-06T19:00:00Z,1568.6,1569.8,1564.9,1566.8,10217,22063.95
2020-01-06T20:00:00Z,1566.9,1568.8,1566.3,1567.6,7395,21519.8
2020-01-06T21:00:00Z,1567.6,1568.8,1567.2,1567.7,2325,19733.35
2020-01-06T23:00:00Z,1567.4,1567.8,1565.6,1565.7,5193,19382.85
2020-01-07T00:00:00Z,1565.8,1567.7,1564.5,1566.1,8501,19383.5
2020-01-07T01:00:00Z,1566.2,1566.5,1558.4,1559.6,21363,19984.95
2020-01-07T02:00:00Z,1559.7,1562.7,1557,1560.7,18347,20380.65
2020-01-07T03:00:00Z,1560.8,1561.8,1560.1,1560.9,4664,19917
2020-01-07T04:00:00Z,1560.9,1561.6,1559.7,1561,3905,19096.4
2020-01-07T05:00:00Z,1561,1564.8,1560.8,1564.3,9914,18385.1
2020-01-07T06:00:00Z,1564.3,1571.1,1564.2,1566.6,22797,18621.05
2020-01-07T07:00:00Z,1566.6,1572.7,1566.3,1571.6,19415,19112.85
2020-01-07T08:00:00Z,1571.5,1572.3,1566.2,1566.6,21027,19470.25
2020-01-07T09:00:00Z,1566.5,1568.7,1564.9,1567.9,13975,19404.4
2020-01-07T10:00:00Z,1568,1568.9,1566.8,1567.3,10132,17952.5
2020-01-07T11:00:00Z,1567.4,1570.6,1567.1,1569.3,10277,16795.95
2020-01-07T12:00:00Z,1569.3,1571.4,1565.4,1566.9,16772,13515.2
2020-01-07T13:00:00Z,1566.8,1570,1566.3,1569.8,27880,13320.5
2020-01-07T14:00:00Z,1569.7,1573.5,1567.8,1570.7,35630,14335.3
2020-01-07T15:00:00Z,1570.6,1573.1,1567.2,1570.3,44306,15701.75
2020-01-07T16:00:00Z,1570.3,1573.5,1570,1572.8,21851,16283.45
2020-01-07T17:00:00Z,1572.8,1574.9,1572.6,1573.6,15871,16707.25
2020-01-07T18:00:00Z,1573.6,1574.8,1572.3,1574,10951,17138.55
2020-01-07T19:00:00Z,1574,1574.7,1571.2,1572.9,9260,17341.9
2020-01-07T20:00:00Z,1572.9,1573.7,1571.4,1573.4,6004,17217.05
2020-01-07T21:00:00Z,1573.4,1579.2,1573.1,1576.1,12508,16774.3
2020-01-07T23:00:00Z,1578.8,1600,1575.5,1596.7,44406,18077.25
2020-01-08T00:00:00Z,1596.6,1613.3,1594.1,1600.6,59532,20820.65
2020-01-08T01:00:00Z,1600.7,1607.7,1592.2,1595.1,68931,24071.95
2020-01-08T02:00:00Z,1595,1596.1,1585.3,1587.2,59060,26529.25
2020-01-08T03:00:00Z,1587.2,1595.6,1586.7,1592.4,32632,27021
