time,open,high,low,close,Volume,Volume MA
2021-05-07T01:00:00Z,1814.9,1817,1813.4,1815.2,5171,11696.65
2021-05-07T02:00:00Z,1815.2,1818.8,1814,1818.5,7288,11789.95
2021-05-07T03:00:00Z,1818.5,1822.8,1818.5,1821.1,10330,11887.6
2021-05-07T04:00:00Z,1821,1821.6,1818.8,1819.7,3703,11599.4
2021-05-07T05:00:00Z,1819.6,1822,1817.7,1818.3,6252,11579.9
2021-05-07T06:00:00Z,1818.5,1820.7,1817.5,1818.1,7011,11611.85
2021-05-07T07:00:00Z,1818.2,1821.8,1817.9,1819.2,10352,11817.9
2021-05-07T08:00:00Z,1819.2,1823.5,1818.8,1821.4,9657,11785.2
2021-05-07T09:00:00Z,1821.3,1821.6,1820.4,1820.7,5753,10977.45
2021-05-07T10:00:00Z,1820.8,1821.5,1819.5,1821,5987,8385.8
2021-05-07T11:00:00Z,1821,1821.7,1819.1,1820.5,6302,6829.05
2021-05-07T12:00:00Z,1820.5,1844.6,1817.7,1839.8,73815,9398.45
2021-05-07T13:00:00Z,1839.8,1842.2,1826.6,1839.5,66480,12316.05
2021-05-07T14:00:00Z,1839.5,1843.3,1829.5,1833,36072,13648.2
2021-05-07T15:00:00Z,1832.9,1837.3,1831.7,1836.1,17854,14229.65
2021-05-07T16:00:00Z,1836.1,1836.1,1829.6,1833.6,12710,14579
2021-05-07T17:00:00Z,1833.6,1833.6,1830,1831.3,10748,14977.95
2021-05-07T18:00:00Z,1831.4,1833,1830.4,1831.8,13339,15588.3
2021-05-07T19:00:00Z,1831.7,1833.4,1830.7,1833.1,5571,15819.4
2021-05-07T20:00:00Z,1833.2,1833.3,1830.6,1832,2165,15828
2021-05-09T22:00:00Z,1835.4,1835.5,1832.7,1833.4,2184,15678.65
2021-05-09T23:00:00Z,1833.6,1837.6,1833,1836.9,2144,15421.45
2021-05-10T00:00:00Z,1836.9,1837,1830.9,1833.6,5390,15174.45
2021-05-10T01:00:00Z,1833.7,1835.8,1830.5,1831.3,8917,15435.15
2021-05-10T02:00:00Z,1831.4,1834.5,1831.4,1833.4,5809,15413
2021-05-10T03:00:00Z,1833.4,1833.4,1831.2,1832.6,3088,15216.85
2021-05-10T04:00:00Z,1832.5,1834.8,1831.9,1834.3,3288,14863.65
2021-05-10T05:00:00Z,1834.2,1839.6,1834,1839,6762,14718.9
2021-05-10T06:00:00Z,1839,1839.5,1834.7,1835.3,7128,14787.65
2021-05-10T07:00:00Z,1835.6,1836.2,1833.5,1834.8,9173,14946.95
2021-05-10T08:00:00Z,1834.9,1837.6,1834.1,1836.8,8259,15044.8
2021-05-10T09:00:00Z,1836.8,1837.5,1835.1,1837,4239,11566
2021-05-10T10:00:00Z,1837.1,1840.8,1836.3,1840.3,7250,8604.5
2021-05-10T11:00:00Z,1840.3,1842.7,1837.4,1841.8,10041,7302.95
2021-05-10T12:00:00Z,1841.7,1843.6,1839.2,1842.8,16886,7254.55
2021-05-10T13:00:00Z,1842.7,1846.3,1838.4,1841.1,34824,8360.25
2021-05-10T14:00:00Z,1841.2,1843.6,1837.3,1840,24517,9048.7
2021-05-10T15:00:00Z,1840,1842.4,1835.9,1842.3,11819,8972.7
2021-05-10T16:00:00Z,1842.3,1842.5,1836.9,1838.5,9364,9162.35
2021-05-10T17:00:00Z,1838.6,1838.6,1836.1,1837.3,8617,9484.95
2021-05-10T18:00:00Z,1837.3,1838.4,1834.3,1836.3,6750,9713.25
2021-05-10T19:00:00Z,1836.3,1839.2,1834.9,1838.5,5065,9859.3
2021-05-10T20:00:00Z,1838.6,1839.3,1835.9,1836.6,2010,9690.3
2021-05-10T22:00:00Z,1836.2,1837.1,1835.5,1836.1,1253,9307.1
2021-05-10T23:00:00Z,1836.1,1837.4,1835.6,1836.8,1254,9079.35
2021-05-11T00:00:00Z,1836.8,1836.9,1833.4,1834.6,4006,9125.25
2021-05-11T01:00:00Z,1834.6,1839,1832,1837.2,9401,9430.9
2021-05-11T02:00:00Z,1837.2,1838.1,1835.3,1837.2,4184,9302
2021-05-11T03:00:00Z,1837.2,1837.4,1834.8,1835.2,2112,9051.2
2021-05-11T04:00:00Z,1835,1837.1,1834.8,1836.7,2792,8732.15
2021-05-11T05:00:00Z,1836.7,1838.7,1836.2,1837.4,3174,8477.9
2021-05-11T06:00:00Z,1837.5,1838.2,1833.6,1834,8562,8694.05
2021-05-11T07:00:00Z,1834,1836.3,1833.2,1835.6,8135,8738.3
2021-05-11T08:00:00Z,1835.7,1837.6,1834.6,1836.6,5830,8527.75
2021-05-11T09:00:00Z,1836.5,1839.3,1834.6,1839.1,9211,8144
2021-05-11T10:00:00Z,1839.1,1842.2,1838.4,1840.1,9989,6902.25
2021-05-11T11:00:00Z,1840.1,1842.5,1839.4,1839.9,6345,5993.65
2021-05-11T12:00:00Z,1839.8,1842.3,1826.1,1826.7,31706,6988
2021-05-11T13:00:00Z,1826.7,1830.4,1817.8,1829.5,57379,9388.75
2021-05-11T14:00:00Z,1829.4,1833.5,1827.1,1830.2,27138,10314.8
2021-05-11T15:00:00Z,1830.2,1834,1828.5,1833.8,11047,10529.65
2021-05-11T16:00:00Z,1833.8,1836.5,1833.2,1835.6,10882,10820.5
2021-05-11T17:00:00Z,1835.6,1836.4,1834.1,1835.7,10511,11245.55
2021-05-11T18:00:00Z,1835.8,1836.5,1833.8,1836,4032,11384.5
2021-05-11T19:00:00Z,1836,1838.6,1835.5,1838.2,4146,11529.1
2021-05-11T20:00:00Z,1838.3,1839.2,1837.3,1838.4,2230,11440.3
2021-05-11T22:00:00Z,1838.2,1838.6,1836.7,1837.8,1160,11028.25
2021-05-11T23:00:00Z,1837.8,1837.9,1836,1836.1,1622,10900.15
2021-05-12T00:00:00Z,1836.2,1837.5,1834.1,1835.1,4203,11004.7
2021-05-12T01:00:00Z,1835.1,1835.2,1829.7,1831,6931,11211.65
2021-05-12T02:00:00Z,1831,1831.2,1826.6,1826.7,7948,11450.35
2021-05-12T03:00:00Z,1826.7,1828.9,1826.1,1827.2,3671,11205.8
2021-05-12T04:00:00Z,1827.3,1830.7,1827.1,1830.3,1928,10895.45
2021-05-12T05:00:00Z,1830.2,1831.6,1828.9,1830,4636,10835.75
2021-05-12T06:00:00Z,1830,1835,1829,1834.9,7183,10734.35
2021-05-12T07:00:00Z,1834.9,1836.2,1833.1,1833.7,8954,10682.6
2021-05-12T08:00:00Z,1833.6,1834,1830.4,1833.8,5513,10641
2021-05-12T09:00:00Z,1833.8,1835.7,1833,1835.5,3678,9239.6
2021-05-12T10:00:00Z,1835.5,1836.1,1834,1835,4017,6571.5
2021-05-12T11:00:00Z,1835,1835.5,1833.1,1833.9,3998,5414.5
2021-05-12T12:00:00Z,1834,1841.7,1821.5,1840.5,50701,7397.2
2021-05-12T13:00:00Z,1840.4,1844.7,1827.8,1833.6,50459,9376.05
2021-05-12T14:00:00Z,1833.8,1834.1,1822.6,1827.1,35911,10646.05
2021-05-12T15:00:00Z,1827.1,1827.3,1820.5,1824.3,22522,11570.55
2021-05-12T16:00:00Z,1824.2,1824.2,1818.6,1820.4,17970,12261.75
2021-05-12T17:00:00Z,1820.2,1825.6,1820,1822.4,21165,13208.5
2021-05-12T18:00:00Z,1822.4,1822.6,1819.7,1820.7,8731,13587.05
2021-05-12T19:00:00Z,1820.7,1821.4,1818.9,1819.8,6459,13828.9
2021-05-12T20:00:00Z,1819.9,1820.5,1813,1815.9,6815,13959.5
2021-05-12T22:00:00Z,1816.2,1817.1,1813.6,1816.9,1763,13701.1
2021-05-12T23:00:00Z,1816.8,1818,1816.3,1817.6,1148,13361.1
2021-05-13T00:00:00Z,1817.5,1819.4,1813.4,1818.8,5141,13434.6
2021-05-13T01:00:00Z,1818.7,1822.8,1816.7,1821.9,7658,13721.1
2021-05-13T02:00:00Z,1821.7,1822.2,1818,1819.3,5350,13756.8
2021-05-13T03:00:00Z,1819.3,1819.8,1816,1817,3667,13581
2021-05-13T04:00:00Z,1817.1,1818.9,1816.2,1818.8,2193,13242.95
2021-05-13T05:00:00Z,1818.8,1819.3,1815.8,1817.1,4969,13215.75
2021-05-13T06:00:00Z,1817.2,1821.7,1817.1,1821.3,7364,13400.05
2021-05-13T07:00:00Z,1821.2,1822,1812.6,1814.3,12020,13800.2
2021-05-13T08:00:00Z,1814.4,1818,1812.4,1814.9,10837,14142.15
2021-05-13T09:00:00Z,1814.9,1815.7,1810.6,1811.2,7464,11980.3
2021-05-13T10:00:00Z,1811.1,1813.8,1808.4,1813.6,9914,9953.05
2021-05-13T11:00:00Z,1813.6,1816.6,1813,1815,7636,8539.3
2021-05-13T12:00:00Z,1815.1,1821.3,1813.7,1816.8,24960,8661.2
2021-05-13T13:00:00Z,1816.8,1822.5,1815.6,1822.1,24935,9009.45
2021-05-13T14:00:00Z,1822.1,1827.2,1819.4,1824.2,24092,9155.8
2021-05-13T15:00:00Z,1824.2,1826,1821.6,1825.5,13030,9370.75
2021-05-13T16:00:00Z,1825.4,1829.1,1824.7,1826.3,11064,9601
2021-05-13T17:00:00Z,1826.3,1826.9,1822.2,1822.4,11868,9853.65
2021-05-13T18:00:00Z,1822.4,1826.5,1821.9,1825.5,4797,10005.35
2021-05-13T19:00:00Z,1825.6,1828.2,1824.6,1827.3,5289,10212.4
2021-05-13T20:00:00Z,1827.3,1828.5,1825.9,1826.8,2105,10060.6
2021-05-13T22:00:00Z,1826.4,1827.5,1825.8,1826.1,838,9719.6
2021-05-13T23:00:00Z,1826,1826.6,1825.2,1825.2,1417,9522.95
2021-05-14T00:00:00Z,1825.3,1826.5,1824.1,1825.9,2530,9466.1
2021-05-14T01:00:00Z,1826,1826.6,1822.4,1823.9,4911,9602
2021-05-14T02:00:00Z,1823.9,1824.2,1820.2,1821.7,5215,9614.3
2021-05-14T03:00:00Z,1821.7,1822.3,1819,1822,4800,9486.1
2021-05-14T04:00:00Z,1822,1823.3,1821.8,1823.2,1562,8963.2
2021-05-14T05:00:00Z,1823.2,1827,1822.4,1826.7,6408,8741.75
2021-05-14T06:00:00Z,1826.8,1836.7,1825.4,1835,14751,9106.1
2021-05-14T07:00:00Z,1835,1835.1,1831.7,1833.7,8294,9025.1
2021-05-14T08:00:00Z,1833.6,1835.9,1831.9,1835,7942,9040.4
2021-05-14T09:00:00Z,1835,1837.6,1833,1833.6,7432,8164
2021-05-14T10:00:00Z,1833.6,1836.1,1833.1,1835.8,3878,7111.15
2021-05-14T11:00:00Z,1835.8,1838.3,1833.8,1835,7422,6277.65
2021-05-14T12:00:00Z,1835,1840.3,1833.3,1837.1,25868,6919.55
2021-05-14T13:00:00Z,1837.2,1841.5,1834.3,1839.1,26887,7710.7
2021-05-14T14:00:00Z,1839,1840.1,1834.6,1838,25765,8405.55
2021-05-14T15:00:00Z,1838,1840.6,1836.1,1839.6,10776,8704.5
2021-05-14T16:00:00Z,1839.7,1840.7,1837.6,1839.3,9129,8896.5
2021-05-14T17:00:00Z,1839.2,1839.8,1837.7,1839.7,7081,9145.3
2021-05-14T18:00:00Z,1839.7,1842.2,1839.6,1842,7452,9476
2021-05-14T19:00:00Z,1842.1,1844,1841.5,1843.7,6870,9748.65
2021-05-14T20:00:00Z,1843.7,1847.1,1842,1844,4345,9839.4
2021-05-16T22:00:00Z,1845.9,1849.7,1841.1,1846,4307,9809.2
2021-05-16T23:00:00Z,1845.8,1848.1,1845.1,1847.4,1667,9631.8
2021-05-17T00:00:00Z,1847.3,1847.4,1843.9,1844.5,3116,9547.6
2021-05-17T01:00:00Z,1844.5,1853.2,1844,1850.9,12726,10105.8
2021-05-17T02:00:00Z,1850.9,1852,1848.3,1851,5452,10058
2021-05-17T03:00:00Z,1851,1852.7,1850.2,1851.2,4646,9552.75
2021-05-17T04:00:00Z,1851.2,1853.7,1851.1,1853,2959,9286
2021-05-17T05:00:00Z,1853.1,1855.8,1852.3,1852.5,7159,9246.85
2021-05-17T06:00:00Z,1852.5,1855.6,1852.4,1853.4,7575,9254
2021-05-17T07:00:00Z,1853.5,1854.6,1851.7,1853.1,7849,9452.55
2021-05-17T08:00:00Z,1853.1,1854.1,1852.5,1853.5,5415,9352.2
2021-05-17T09:00:00Z,1853.6,1853.8,1848.9,1850.4,11599,8638.75
2021-05-17T10:00:00Z,1850.5,1851.7,1848.9,1849.3,5633,7576.05
2021-05-17T11:00:00Z,1849.3,1850,1846.1,1847.5,7271,6651.35
2021-05-17T12:00:00Z,1847.5,1851.3,1845.2,1846,19137,7069.4
2021-05-17T13:00:00Z,1846,1857,1844,1854.9,30913,8158.6
2021-05-17T14:00:00Z,1854.9,1865.8,1853.4,1865.3,34832,9546.15
2021-05-17T15:00:00Z,1865.3,1867.6,1862.9,1866.9,18325,10089.8
2021-05-17T16:00:00Z,1866.9,1869,1865.2,1868.8,9545,10223.55
2021-05-17T17:00:00Z,1868.8,1869.1,1866.9,1868.1,9998,10506.2
2021-05-17T18:00:00Z,1868.1,1869.3,1866.8,1867.7,5869,10584.3
2021-05-17T19:00:00Z,1867.8,1867.8,1866.2,1866.5,5661,10784
2021-05-17T20:00:00Z,1866.6,1867.9,1866.2,1867.6,1810,10718.7
2021-05-17T22:00:00Z,1867.3,1868.4,1866.3,1866.7,1079,10136.35
2021-05-17T23:00:00Z,1866.7,1869.8,1866.3,1869.8,1664,9946.95
2021-05-18T00:00:00Z,1869.6,1870.5,1868.7,1869.7,3194,9874.35
2021-05-18T01:00:00Z,1869.7,1874.3,1868.1,1872.3,10154,10234.1
2021-05-18T02:00:00Z,1872.2,1873.8,1868,1868.3,5544,10153.35
2021-05-18T03:00:00Z,1868.3,1870.8,1867.5,1868.5,5239,10036.55
2021-05-18T04:00:00Z,1868.5,1869.1,1867,1868.3,2650,9776.6
2021-05-18T05:00:00Z,1868.3,1871.8,1868.2,1871.6,5754,9793.55
2021-05-18T06:00:00Z,1871.6,1872.1,1868.3,1871.1,7433,9585.25
2021-05-18T07:00:00Z,1871.1,1871.3,1869.1,1870.4,6614,9634.3
2021-05-18T08:00:00Z,1870.4,1871.1,1867.8,1869.8,5640,9552.75
2021-05-18T09:00:00Z,1869.9,1870.7,1868.1,1868.3,4124,8802.1
